"id_loan","CurrentBalance","loan_age","delq_sts","Margin","countLatePayment","RefinanceRateRelativity","RealGDP","ChangeUnemploymentRate","CurrentLCV","fico","flag_fthb","cd_msa","mi_pct","cnt_units","occpy_sts","cltv","dti","orig_upb","ltv","int_rt","channel","ppmt_pnlty","prod_type","st","prop_type","loan_purpose","orig_loan_term","cnt_borr","flag_sc","customerFeedback","Churn","ZIP","Latitude","Longitude"
"F105Q2048130","62622.69","126","0","2.05","0","-2.4415696296578524","0.9","-0.20000000000000018","6574.317385833334","619","N","NA","0","1","P","69","32","75000","69","6.5","R","N","FRM","OH","SF","N","360","2","NA","","No","44601","40.918593","-81.128745"
"F109Q3361415","196000","2","0","-1.2000000000000002","0","0.23171823690049465","3.9","0.3000000000000007","-591.0000000000001","771","N","40900","0","1","P","48","20","198000","48","4.75","B","N","FRM","CA","SF","N","180","2","NA","","Yes","95601","38.426699","-120.825717"
"F102Q1072688","298000","6","0","0.125","0","-0.005191631806564345","2","-0.09999999999999964","-904.6250000000006","779","N","16974","25","1","P","90","38","300000","90","6.875","T","N","FRM","IL","SF","P","360","1","NA","we are constantly having to request a paper bill when we have never as to paperless. we have never asked for paperless. what happen is on the months they are bait and switching to paperless leading us to believe we are maintaining payment that are not  days delinquent","Yes","60401","41.343966","-87.616389"
"F109Q2341769","251699.12","39","0","1.025","0","-1.2734053536051602","0.5","-0.1999999999999993","-2714.3707418749996","807","N","14260","25","1","P","87","25","266000","87","4.875","C","N","FRM","ID","PU","N","360","2","NA","","No","83601","43.891165","-115.259947"
"F107Q4160510","288000","1","0","0.47499999999999964","0","-0.4068324272343826","-2.7","0.20000000000000018","228.39583333333314","773","N","38900","25","1","P","90","19","289000","90","6.625","T","N","FRM","WA","PU","C","360","2","NA","","No","98601","45.943435","-122.362522"
"F104Q2014228","162854.53","39","0","-1.6749999999999998","0","1.0755087839615198","2.7","0.20000000000000018","-8406.355361041667","770","N","NA","0","1","P","79","25","171000","79","5.375","R","N","FRM","OR","SF","C","360","2","NA","","No","97101","45.090196","-123.228702"
"F111Q2047436","415000","3","0","0","0","-0.17337995616924573","0.8","-0.09999999999999964","-554.6666666666666","756","9","26420","0","1","P","64","44","417000","64","4.75","C","N","FRM","TX","PU","N","360","1","NA","","No","77301","30.307375","-95.438548"
"F104Q4089484","174619.14","13","0","-1.0750000000000002","0","0.2195010738120713","4.9","-0.2999999999999998","-1574.5309179166668","687","N","41180","25","1","P","89","37","177000","89","5.875","T","N","FRM","MO","SF","C","360","1","NA","","No","63301","38.858035","-90.463316"
"F102Q1039209","167000","5","0","0.375","0","-0.14742009415811808","2","-0.09999999999999964","-314.8750000000002","710","N","42680","0","1","P","80","40","168000","80","7.125","R","N","FRM","FL","PU","P","360","2","NA","i was unaware of the automatic payment which had posted to my bank account. my account was at a positive level. either way you cut it this rests in a realm between terrible customer service and questionably legal business practices.","No","32901","28.079399","-80.623617"
"F112Q4076692","100008.08","18","0","-1.25","0","0.8860215022574218","5","-0.10000000000000053","-1979.9560320833334","735","9","16580","25","1","P","87","32","103000","87","3.5","R","N","FRM","IL","SF","N","360","1","NA","","No","61801","40.108966","-88.211024"
"F106Q2229530","200000","1","0","-0.5","0","-0.13894049242821627","0.4","0","-166.66666666666666","799","N","19740","0","1","P","64","999","200000","64","6.75","T","N","FRM","CO","PU","P","360","2","NA","","No","80601","39.962027","-104.807809"
"F101Q2192093","142627.93","22","0","0.9500000000000002","0","-1.0170777733022929","3.8","0.1999999999999993","-327.7336020833334","660","N","38060","25","1","P","90","35","146000","90","7","T","N","FRM","AZ","SF","C","360","2","NA","it is not clear to me as why these big banks such as resolved will not assist a consumer with homes still upside down. i hold a  license and feel it is my obligation to pay my bills on time as to be an example to other homeowners. this is completely reckless and irresponsible of the agencies to allow this and control this to the point of hurting me from obtaining credit in the future by not assisting me","No","85201","33.433545","-111.8504"
"F102Q4069184","115273.64","65","0","-0.47499999999999964","0","-0.13891301197928296","2","0.2999999999999998","-5602.550772500001","782","9","22220","0","1","P","65","38","125000","65","5.875","T","N","FRM","AR","SF","N","360","1","NA","","No","72701","35.992387","-94.085584"
"F110Q1038875","212485.63","30","0","1.275","0","-1.4218609179415855","0.5","-0.1999999999999993","595.8239325000004","799","N","NA","0","1","P","70","42","232000","70","5.125","R","N","FRM","CA","SF","C","360","2","NA","i experienced a very difficult hardship in // &  of  i lost a family member in // and another in // which put me far behind to the point that i had to cash in on my retirement plan to keep up my payments until i fell behind which is when the request for a modification was submitted with  and nightmare began. again it very personal. we went thru this process 3 times with same result from here we filed a complaint with upper management and case was assigned to   executive resolved specialist after","Yes","96001","40.601778","-122.454973"
"F105Q3230774","106184.58","43","0","-0.07500000000000018","0","-0.9363792163784597","-0.5","1","-3130.9706177083335","683","N","NA","12","1","P","82","42","112000","82","5.875","T","N","FRM","MN","SF","C","360","2","NA","","No","56201","45.102185","-95.041816"
"F112Q2202529","125400.54","19","0","-1.4249999999999998","0","0.7793466398300346","4","-0.39999999999999947","-1548.7399670833336","737","9","12580","0","1","P","73","34","144000","73","3.625","R","N","FRM","MD","SF","N","180","1","NA","","No","21201","39.294832","-76.622229"
"F101Q4235159","217805","11","0","0.07500000000000018","0","-0.13366324411176844","0.3","0.20000000000000018","-1443.315679166667","712","N","34900","0","1","P","68","18","220000","68","6.625","T","N","FRM","CA","SF","C","360","2","NA","","Yes","94501","37.773793","-122.278115"
"F116Q3001245","214000","2","0","-0.9500000000000002","0","0.1326462096581853","3.1","-0.20000000000000018","-294.5416666666667","770","N","24220","0","1","P","71","22","215000","71","3.5","R","N","FRM","ND","SF","P","360","2","NA","","No","58201","47.866638","-97.141144"
"F115Q3149088","276486","10","0","0.07500000000000018","0","-0.2803387970060718","1.4","0","-460.3226047916666","780","Y","29820","12","1","P","85","30","281000","85","4.125","R","N","FRM","NV","PU","P","360","1","NA","i moved in   in   i made sure to change my address linked with my retailer s credit card. i have also contacted retailer s customer service twice without being able to resolved the issue. i feel i have the right to my own personal billing information","No","89001","37.276925","-115.394121"
"F114Q3106756","319000","6","0","0","0","-0.290381189215807","2","-0.10000000000000053","-377.6666666666665","709","9","31084","0","1","P","75","42","325000","75","4.25","R","N","FRM","CA","SF","C","240","2","NA","","Yes","91001","34.194489","-118.138263"
"F112Q3122317","502136.7","35","0","-1.0499999999999998","0","0.5831134387671613","2","-0.20000000000000018","-16681.033507083335","786","N","35614","0","2","P","74","39","533000","74","3.5","B","N","FRM","NY","SF","P","360","2","NA","","No","10301","40.627456","-74.094407"
"F113Q2133437","163358.91","26","0","-0.5499999999999998","0","0.08311343876716126","2","-0.20000000000000018","-2740.6409033333334","766","9","38900","0","1","I","46","14","170000","46","4","R","N","FRM","OR","SF","C","360","1","NA","","No","97201","45.507856","-122.690794"
"F115Q3108597","152797.04","14","0","0.2999999999999998","0","-1.1321665801658085","3.1","-0.20000000000000018","1025.9947383333333","731","9","29420","12","1","P","81","38","155000","81","4.75","R","N","FRM","AZ","SF","N","360","1","NA","","Yes","86401","35.131719","-113.703932"
"F114Q4022094","457000","1","0","-0.04999999999999982","0","-0.2700705070610727","2.3","-0.39999999999999947","-38.12499999999987","757","9","31084","0","1","P","75","25","458000","75","4.5","B","N","FRM","CA","SF","C","360","1","Y","","Yes","91301","34.123286","-118.758541"
"F104Q2149269","109718.91","78","0","0.125","0","-1.068898131238389","2.5","0","-8299.778722291667","666","9","27340","0","1","S","74","55","123000","74","5.375","R","N","FRM","NC","CO","N","360","2","NA","my wife and i are both gainfully employed in high paying  jobs and have impeccable credit scores in excess of . if this was a condition the underwriting team should have indicated as such prior to me signing the documents for closing. i understood that loan underwriting standards have become very stringent but i believe that  s underwriting team is acting out of malice towards me causing me and my family undue grief and trouble stemming from rescheduling appliance delivery movers and cleaning cr","No","28401","34.272145","-77.962018"
"F104Q4026614","195362.65","18","0","-1.5750000000000002","1","0.3924029989326714","1.2","-0.10000000000000053","-2989.1467618750003","711","N","17460","0","1","P","90","25","228000","80","5.875","T","N","FRM","OH","SF","N","360","2","NA","i said no i did pay my bills and i have proof. i faxed her the  online history of payments. i thought it was a  problem","No","44101","41.489355","-81.667393"
"F100Q2149215","127070.55","11","0","0.5","0","-1.1099950183423282","2.1","0.20000000000000018","222.44354416666656","757","N","40140","0","1","P","80","41","128000","80","8.25","T","N","FRM","CA","CO","P","360","1","NA","","Yes","91701","34.137564","-117.599945"
"F112Q1002552","193774.8","53","0","0.1499999999999999","0","-0.19184824093612107","3.5","0","-3912.8931175000002","713","9","17460","25","1","P","90","15","211000","90","4","R","N","FRM","OH","SF","N","360","2","NA","","No","44001","41.366331","-82.259924"
"F104Q3135756","103000","2","0","-0.6749999999999998","0","-0.05457678920516873","3.5","0","-173.81249999999997","762","N","13460","0","1","S","80","30","103000","80","5.875","T","N","FRM","OR","SF","P","360","2","NA","","No","97701","44.112338","-121.20634"
"F113Q2193685","492361.02","15","0","-0.7999999999999998","0","0.4807399096134626","2.3","-0.39999999999999947","-7809.372911666666","686","9","35614","0","2","I","70","45","504000","70","3.75","B","N","FRM","NY","SF","C","360","1","NA","i have called every 2 weeks to complain submitted an statement of fraud and done everything i have been asked to do. i feel like i have no power to get them to clear us and they always give me a run around that it will be cleared by my next billing cycle.","Yes","11201","40.693682","-73.989693"
"F103Q3244555","166343.5","21","0","-0.7000000000000002","0","0.12846862806434078","2.1","-0.20000000000000018","-2663.079069166667","795","9","32820","0","1","P","69","53","172000","69","5.75","T","N","FRM","TN","SF","N","360","2","NA","","No","38001","35.81629","-89.159971"
"F104Q2205985","139280.71","38","0","-1.2999999999999998","0","0.7005087839615198","2.7","0.20000000000000018","-5249.6289475","763","Y","37964","0","1","P","90","25","146000","80","5.75","T","N","FRM","PA","CO","P","360","2","NA","i have  business accounts. however when i applied they only approved . i have excellent credit and do nt need smaller amount of credit line than","No","19001","40.125912","-75.125442"
"F110Q3122325","203124.48","54","0","0.5","0","-0.790381189215807","2","-0.10000000000000053","797.1907625000002","765","N","24540","0","1","P","80","26","220000","80","4.75","C","N","FRM","CO","PU","N","360","2","NA","","No","80501","40.164837","-105.103179"
"F110Q1128031","128908.83","22","0","0.6500000000000004","0","-1.0931508553807476","2.7","-0.29999999999999893","-417.49583916666637","768","Y","41180","0","1","P","80","44","135000","80","5","R","N","FRM","MO","SF","P","360","1","NA","","No","63301","38.858035","-90.463316"
"F102Q2041516","271000","6","0","0.4500000000000002","0","-0.679213143586197","0.3","0.20000000000000018","77.87499999999991","780","N","31084","0","1","S","80","37","273000","80","7","T","N","FRM","CA","SF","P","360","2","NA","my bankruptcy ended on // and i received verification from my lawyer that those that i had  loans with have been notified. i received a letter today ( // ) stating that my loan has been defaulted and i need to pay the full amount. i also prefer electronic communication so i have the documents for my records in case i need to go to court regarding this issue as i will need to represent myself and need the documents on my end of my efforts","No","91401","34.178483","-118.431791"
